sample_id,relative_path,file_name,source_path_sha256,label,label_name,start,end,split
train_003825,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,20480,21504,train
train_003826,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,21504,22528,train
train_003827,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,22528,23552,train
train_003828,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,23552,24576,train
train_003829,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,24064,25088,train
train_003830,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,25088,26112,train
train_003831,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,25600,26624,train
train_003832,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,26112,27136,train
train_003833,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,27136,28160,train
train_003834,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,27648,28672,train
train_003835,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,28672,29696,train
train_003836,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,29184,30208,train
train_003837,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,29696,30720,train
train_003838,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,30208,31232,train
train_003839,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,30720,31744,train
train_003840,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,31232,32256,train
train_003841,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,31744,32768,train
train_003842,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,32256,33280,train
train_003843,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,32768,33792,train
train_003844,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,34816,35840,train
train_003845,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,35328,36352,train
train_003846,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,36352,37376,train
train_003847,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,38400,39424,train
train_003848,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,38912,39936,train
train_003849,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,39424,40448,train
train_003850,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,40448,41472,train
train_003851,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,41472,42496,train
train_003852,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,41984,43008,train
train_003853,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,42496,43520,train
train_003854,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,43008,44032,train
train_003855,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,43520,44544,train
train_003856,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,44032,45056,train
train_003857,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,44544,45568,train
train_003858,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,45568,46592,train
train_003859,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,47104,48128,train
train_003860,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,47616,48640,train
train_003861,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,48640,49664,train
train_003862,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,49152,50176,train
train_003863,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,49664,50688,train
train_003864,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,50688,51712,train
train_003865,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,51200,52224,train
train_003866,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,51712,52736,train
train_003867,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,52224,53248,train
train_003868,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,52736,53760,train
train_003869,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,53760,54784,train
train_003870,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,54272,55296,train
train_003871,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,55296,56320,train
train_003872,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,55808,56832,train
train_003873,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,56320,57344,train
train_003874,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,56832,57856,train
train_003875,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,57344,58368,train
train_003876,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,57856,58880,train
train_003877,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,58880,59904,train
train_003878,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,59904,60928,train
train_003879,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,60416,61440,train
train_003880,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,61440,62464,train
train_003881,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,61952,62976,train
train_003882,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,62464,63488,train
train_003883,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,62976,64000,train
train_003884,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,63488,64512,train
train_003885,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,64000,65024,train
train_003886,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,64512,65536,train
train_003887,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,65536,66560,train
train_003888,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,66560,67584,train
train_003889,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,67072,68096,train
train_003890,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,67584,68608,train
train_003891,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,68608,69632,train
train_003892,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,69120,70144,train
train_003893,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,70144,71168,train
train_003894,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,70656,71680,train
train_003895,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,71168,72192,train
train_003896,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,71680,72704,train
train_003897,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,72192,73216,train
train_003898,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,73216,74240,train
train_003899,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,73728,74752,train
train_003900,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,74240,75264,train
train_003901,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,74752,75776,train
train_003902,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,75264,76288,train
train_003903,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,75776,76800,train
train_003904,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,76288,77312,train
train_003905,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,77824,78848,train
train_003906,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,78848,79872,train
train_003907,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,79360,80384,train
train_003908,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,79872,80896,train
train_003909,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,80384,81408,train
train_003910,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,80896,81920,train
train_003911,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,81408,82432,train
train_003912,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,81920,82944,train
train_003913,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,82432,83456,train
train_003914,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,82944,83968,train
train_003915,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,83456,84480,train
train_003916,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,83968,84992,train
train_003917,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,84480,85504,train
train_003918,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,84992,86016,train
train_003919,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,85504,86528,train
train_003920,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,86528,87552,train
train_003921,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,87040,88064,train
train_003922,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,87552,88576,train
train_003923,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,88064,89088,train
train_003924,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,88576,89600,train
train_003925,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,89600,90624,train
train_003926,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,90624,91648,train
train_003927,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,91136,92160,train
train_003928,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,91648,92672,train
train_003929,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,92160,93184,train
train_003930,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,92672,93696,train
train_003931,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,93184,94208,train
train_003932,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,93696,94720,train
train_003933,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,94208,95232,train
train_003934,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,94720,95744,train
train_003935,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,95744,96768,train
train_003936,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,96256,97280,train
train_003937,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,96768,97792,train
train_003938,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,97280,98304,train
train_003939,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,98816,99840,train
train_003940,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,99328,100352,train
train_003941,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,100352,101376,train
train_003942,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,100864,101888,train
train_003943,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,101376,102400,train
train_003944,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,101888,102912,train
train_003945,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,103424,104448,train
train_003946,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,104448,105472,train
train_003947,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,104960,105984,train
train_003948,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,105472,106496,train
train_003949,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,106496,107520,train
train_003950,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,107008,108032,train
train_003951,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,108032,109056,train
train_003952,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,109056,110080,train
train_003953,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,109568,110592,train
train_003954,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,110080,111104,train
train_003955,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,110592,111616,train
train_003956,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,111104,112128,train
train_003957,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,111616,112640,train
train_003958,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,112640,113664,train
train_003959,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,113152,114176,train
train_003960,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,113664,114688,train
train_003961,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,114176,115200,train
train_003962,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,114688,115712,train
train_003963,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,116736,117760,train
train_003964,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,117248,118272,train
train_003965,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,118272,119296,train
train_003966,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,119296,120320,train
train_003967,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,119808,120832,train
train_003968,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,120320,121344,train
train_003969,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,121344,122368,train
train_003970,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,121856,122880,train
train_003971,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,122880,123904,train
train_003972,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,123392,124416,train
train_003973,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,124416,125440,train
train_003974,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,125440,126464,train
train_003975,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,125952,126976,train
train_003976,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,126464,127488,train
train_003977,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,126976,128000,train
train_003978,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,128000,129024,train
train_003979,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,128512,129536,train
train_003980,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,129024,130048,train
train_003981,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,129536,130560,train
train_003982,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,130048,131072,train
train_003983,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,130560,131584,train
train_003984,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,131072,132096,train
